word;lemma;pos;decl;gender;number;id;ref1;ref2;F
porteront;porter;VER;futu;3;pl;flo;s159089;9;1
porteront;porter;VER;futu;3;pl;herm;s177297;8;1
porteront;porter;VER;futu;3;pl;lin;s208953;3;1
porteront;porter;VER;futu;3;pl;maur;s229686;4;1
porteront;porter;VER;futu;3;pl;percevalb;s302365;5;1
porteront;porter;VER;futu;3;pl;rou2;s381686;9;1
porteront;porter;VER;futu;3;pl;verite;s423213;3;1
porteront;porter;VER;futu;3;pl;vilea;s424531;2;1
porteront;porter;VER;futu;3;pl;vilhar;s426825;5;1
porterra;porter;VER;futu;3;sg;plainte;s325487;2;1
porterum;porter;VER;futu;1;pl;reis;s341246;3;1
porterunt;porter;VER;futu;3;pl;alia;s11085;5;1
porterunt;porter;VER;futu;3;pl;alia;s11494;5;1
porterunt;porter;VER;futu;3;pl;edmund;s99344;1;1
porterunt;porter;VER;futu;3;pl;ipo;s186618;6;1
porterunt;porter;VER;futu;3;pl;modw;s242979;5;1
porterunt;porter;VER;futu;3;pl;psautier;s334840;5;1
sairemant;sairement;NOM;obj;masc;sg;calen;s50288;5;1
sairemant;sairement;NOM;obj;masc;sg;contre;s83530;5;1
sairemant;sairement;NOM;obj;masc;sg;romb;s361661;5;1
sairemant;sairement;NOM;obj;masc;sg;roml;s373243;5;1
sairemant;sairement;NOM;obj;masc;sg;roml;s373249;2;1
sairemant;sairement;NOM;obj;masc;sg;roml;s373252;3;1
sairemant;sairement;NOM;obj;masc;sg;roml;s373257;5;1
sairemant;sairement;NOM;obj;masc;sg;roml;s373262;4;1
sairemant;sairement;NOM;obj;masc;sg;roml;s373277;2;1
sairemant;sairement;NOM;obj;masc;sg;roml;s373468;4;1
sairemanz;sairement;NOM;obj;masc;pl;chret2;s66418;4;1
sairemanz;sairement;NOM;obj;masc;pl;yvh;s435952;4;1
sairement;sairement;NOM;obj;masc;sg;alia;s9272;5;1
sairement;sairement;NOM;obj;masc;sg;athi;s25521;3;1
sairement;sairement;NOM;obj;masc;sg;athi;s25563;5;1
sairement;sairement;NOM;obj;masc;sg;athi;s25582;2;1
sairement;sairement;NOM;obj;masc;sg;cambrai;s53517;2;1
sairement;sairement;NOM;obj;masc;sg;cass;s58514;8;1
sairement;sairement;NOM;obj;masc;sg;evratC2;s119941;4;1
sairement;sairement;NOM;obj;masc;sg;fablesC;s135995;2;1
sairement;sairement;NOM;obj;masc;sg;fablesC;s136024;4;1
sairement;sairement;NOM;obj;masc;sg;fablesC;s138354;5;1
sairement;sairement;NOM;obj;masc;sg;fablesL;s144917;4;1
sairement;sairement;NOM;obj;masc;sg;fablesL;s145496;5;1
sairement;sairement;NOM;obj;masc;sg;fablesM;s146078;2;1
sairement;sairement;NOM;obj;masc;sg;fablesM;s146181;4;1
sairement;sairement;NOM;obj;masc;sg;fablesM;s147141;2;1
sairement;sairement;NOM;obj;masc;sg;fablesM;s147147;5;1
sairement;sairement;NOM;obj;masc;sg;fablesM;s147153;6;1
sairement;sairement;NOM;obj;masc;sg;fablesM;s147161;6;1
sairement;sairement;NOM;obj;masc;sg;fablesM;s147692;7;1
sairement;sairement;NOM;obj;masc;sg;fablesT;s147995;2;1
sairement;sairement;NOM;obj;masc;sg;fablesT;s148098;4;1
sairement;sairement;NOM;obj;masc;sg;fablesT;s149331;6;1
sairement;sairement;NOM;obj;masc;sg;fablesT;s149338;6;1
sairement;sairement;NOM;obj;masc;sg;fablesT;s149489;5;1
sairement;sairement;NOM;obj;masc;sg;fablesT;s150125;5;1
sairement;sairement;NOM;obj;masc;sg;hista;s178958;7;1
sairement;sairement;NOM;obj;masc;sg;hista;s180545;3;1
sairement;sairement;NOM;obj;masc;sg;hista;s181321;4;1
sairement;sairement;NOM;obj;masc;sg;hista;s181877;6;1
sairement;sairement;NOM;obj;masc;sg;jaco;s195688;5;1
sairement;sairement;NOM;obj;masc;sg;jouf;s199841;4;1
sairement;sairement;NOM;obj;masc;sg;lac;s202550;0;1
sairement;sairement;NOM;obj;masc;sg;lancpr;s203212;9;1
sairement;sairement;NOM;obj;masc;sg;lanvalP;s204933;5;1
sairement;sairement;NOM;obj;masc;sg;lanvalP;s205056;2;1
sairement;sairement;NOM;obj;masc;sg;malk;s219983;5;1
sairement;sairement;NOM;obj;masc;sg;martin3;s228419;4;1
sairement;sairement;NOM;obj;masc;sg;martin3;s228426;2;1
sairement;sairement;NOM;obj;masc;sg;martin3;s228447;5;1
sairement;sairement;NOM;obj;masc;sg;martin3;s228452;2;1
sairement;sairement;NOM;obj;masc;sg;mous;s249348;4;1
sairement;sairement;NOM;obj;masc;sg;mous;s249657;5;1
sairement;sairement;NOM;obj;masc;sg;mous;s249971;7;1
sairement;sairement;NOM;obj;masc;sg;mous;s250040;2;1
sairement;sairement;NOM;obj;masc;sg;mous;s250043;2;1
sairement;sairement;NOM;obj;masc;sg;oct;s283084;5;1
sairement;sairement;NOM;obj;masc;sg;percevalb;s303212;3;1
sairement;sairement;NOM;obj;masc;sg;percevalb;s303217;4;1
sairement;sairement;NOM;obj;masc;sg;percevalb;s303231;4;1
sairement;sairement;NOM;obj;masc;sg;percevalb;s303233;5;1
sairement;sairement;NOM;obj;masc;sg;percevalb;s303236;5;1
sairement;sairement;NOM;obj;masc;sg;remi;s350292;5;1
sairement;sairement;NOM;obj;masc;sg;remi;s350451;4;1
sairement;sairement;NOM;obj;masc;sg;remi;s350472;5;1
sairement;sairement;NOM;obj;masc;sg;remi;s350483;3;1
sairement;sairement;NOM;obj;masc;sg;remi;s350513;6;1
sairement;sairement;NOM;obj;masc;sg;remi;s350699;4;1
sairement;sairement;NOM;obj;masc;sg;remi;s350717;4;1
sairement;sairement;NOM;obj;masc;sg;ren2;s353255;2;1
sairement;sairement;NOM;obj;masc;sg;ren2;s353297;4;1
sairement;sairement;NOM;obj;masc;sg;romb;s361637;4;1
sairement;sairement;NOM;obj;masc;sg;romb;s361643;2;1
sairement;sairement;NOM;obj;masc;sg;romb;s361646;3;1
sairement;sairement;NOM;obj;masc;sg;romb;s361651;6;1
sairement;sairement;NOM;obj;masc;sg;romb;s361671;2;1
sairement;sairement;NOM;obj;masc;sg;romb;s361860;4;1
sairement;sairement;NOM;obj;masc;sg;rombriv;s362406;1;1
sairement;sairement;NOM;obj;masc;sg;romc;s364413;5;1
sairement;sairement;NOM;obj;masc;sg;romh;s368494;5;1
sairement;sairement;NOM;obj;masc;sg;romh;s369235;2;1
sairement;sairement;NOM;obj;masc;sg;romh;s369241;2;1
sairement;sairement;NOM;obj;masc;sg;romh;s369247;5;1
sairement;sairement;NOM;obj;masc;sg;romh;s369254;5;1
sairement;sairement;NOM;obj;masc;sg;romh;s369269;2;1
sairement;sairement;NOM;obj;masc;sg;romh;s369472;4;1
sairement;sairement;NOM;obj;masc;sg;romh;s369514;5;1
sairement;sairement;NOM;obj;masc;sg;romk;s371741;4;1
sairement;sairement;NOM;obj;masc;sg;romk;s371747;2;1
sairement;sairement;NOM;obj;masc;sg;romk;s371755;5;1
sairement;sairement;NOM;obj;masc;sg;romk;s371760;4;1
sairement;sairement;NOM;obj;masc;sg;romk;s371775;2;1
sairement;sairement;NOM;obj;masc;sg;romk;s371964;4;1
sairement;sairement;NOM;obj;masc;sg;romo;s376578;4;1
sairement;sairement;NOM;obj;masc;sg;romo;s376584;2;1
sairement;sairement;NOM;obj;masc;sg;romo;s376587;3;1
sairement;sairement;NOM;obj;masc;sg;romo;s376592;5;1
sairement;sairement;NOM;obj;masc;sg;romo;s376597;4;1
sairement;sairement;NOM;obj;masc;sg;romo;s376612;2;1
sairement;sairement;NOM;obj;masc;sg;romo;s376805;4;1
sairement;sairement;NOM;obj;masc;sg;vergia;s413842;4;1
sairement;sairement;NOM;obj;masc;sg;vergia;s413861;2;1
sairement;sairement;NOM;obj;masc;sg;vergih;s419566;2;1
sairement;sairement;NOM;obj;masc;sg;vergik;s421425;4;1
sairement;sairement;NOM;suj;masc;pl;alia;s10553;8;1
sairement;sairement;NOM;suj;masc;sg;fablesT;s149326;2;1
sairemenz;sairement;NOM;obj;masc;pl;vilea;s424673;3;1
sairemenz;sairement;NOM;obj;masc;pl;vilea;s425806;5;1
sairemenz;sairement;NOM;obj;masc;pl;vilea;s425812;1;1
sairemenz;sairement;NOM;suj;masc;pl;vilea;s425882;1;1
seiremanz;sairement;NOM;obj;masc;pl;pseuturp;s337450;9;1
seirement;sairement;NOM;obj;masc;sg;fablesK;s141360;2;1
seirement;sairement;NOM;obj;masc;sg;fablesK;s141460;4;1
seirement;sairement;NOM;obj;masc;sg;fablesK;s141839;2;1
seirement;sairement;NOM;obj;masc;sg;fablesK;s141859;6;1
seirement;sairement;NOM;obj;masc;sg;fablesK;s142385;5;1
seirement;sairement;NOM;obj;masc;sg;fablesK;s143290;5;1
seirement;sairement;NOM;obj;masc;sg;jouf;s199845;1;1
seirement;sairement;NOM;obj;masc;sg;livre;s211250;4;1
seirement;sairement;NOM;obj;masc;sg;martin3;s228468;5;1
seirement;sairement;NOM;obj;masc;sg;pap;s287778;5;1
seirement;sairement;NOM;obj;masc;sg;rome;s367549;5;1
seirement;sairement;NOM;obj;masc;sg;rome;s367555;2;1
seirement;sairement;NOM;obj;masc;sg;rome;s367561;5;1
seirement;sairement;NOM;obj;masc;sg;rome;s367566;4;1
seirement;sairement;NOM;obj;masc;sg;rome;s367581;2;1
seirement;sairement;NOM;obj;masc;sg;rome;s367798;4;1
seirement;sairement;NOM;suj;masc;sg;livre;s210848;5;1
seirement;sairement;NOM;suj;masc;sg;livre;s210984;4;1
seremanz;sairement;NOM;obj;masc;pl;meun;s233926;4;1
serement;sairement;NOM;obj;masc;sg;beauv;s35568;5;1
serement;sairement;NOM;obj;masc;sg;beauv;s35583;0;1
serement;sairement;NOM;obj;masc;sg;beauv;s37090;8;1
serement;sairement;NOM;obj;masc;sg;beauv;s37212;9;1
serement;sairement;NOM;obj;masc;sg;beauv;s37272;7;1
serement;sairement;NOM;obj;masc;sg;beauv;s37462;1;1
serement;sairement;NOM;obj;masc;sg;beauv;s37464;8;1
serement;sairement;NOM;obj;masc;sg;beauv;s37468;4;1
serement;sairement;NOM;obj;masc;sg;beauv;s37470;4;1
serement;sairement;NOM;obj;masc;sg;beauv;s37470;9;1
serement;sairement;NOM;obj;masc;sg;beauv;s37473;2;1
serement;sairement;NOM;obj;masc;sg;beauv;s37484;4;1
serement;sairement;NOM;obj;masc;sg;beauv;s37506;1;1
serement;sairement;NOM;obj;masc;sg;beauv;s37509;6;1
serement;sairement;NOM;obj;masc;sg;beauv;s37511;3;1
serement;sairement;NOM;obj;masc;sg;beauv;s37513;0;1
serement;sairement;NOM;obj;masc;sg;beauv;s37517;2;1
serement;sairement;NOM;obj;masc;sg;beauv;s37520;2;1
serement;sairement;NOM;obj;masc;sg;beauv;s37521;9;1
serement;sairement;NOM;obj;masc;sg;beauv;s37523;6;1
serement;sairement;NOM;obj;masc;sg;beauv;s37561;4;1
serement;sairement;NOM;obj;masc;sg;beauv;s37562;8;1
serement;sairement;NOM;obj;masc;sg;beauv;s37564;8;1
serement;sairement;NOM;obj;masc;sg;beauv;s37567;2;1
serement;sairement;NOM;obj;masc;sg;beauv;s37590;2;1
serement;sairement;NOM;obj;masc;sg;beauv;s37602;1;1
serement;sairement;NOM;obj;masc;sg;beauv;s37604;2;1
serement;sairement;NOM;obj;masc;sg;beauv;s37605;8;1
serement;sairement;NOM;obj;masc;sg;beauv;s37610;3;1
serement;sairement;NOM;obj;masc;sg;beauv;s37623;3;1
serement;sairement;NOM;obj;masc;sg;beauv;s37624;0;1
serement;sairement;NOM;obj;masc;sg;beauv;s37704;5;1
serement;sairement;NOM;obj;masc;sg;clef;s73169;2;1
serement;sairement;NOM;obj;masc;sg;clef;s73181;2;1
serement;sairement;NOM;obj;masc;sg;dole;s94459;2;1
serement;sairement;NOM;obj;masc;sg;edmund;s98764;7;1
serement;sairement;NOM;obj;masc;sg;edmund;s98926;5;1
serement;sairement;NOM;obj;masc;sg;edmund;s98943;6;1
serement;sairement;NOM;obj;masc;sg;edmund;s98973;4;1
serement;sairement;NOM;obj;masc;sg;edmund;s99014;5;1
serement;sairement;NOM;obj;masc;sg;edmund;s99018;2;1
serement;sairement;NOM;obj;masc;sg;edmund;s99126;4;1
serement;sairement;NOM;obj;masc;sg;edmund;s99685;5;1
serement;sairement;NOM;obj;masc;sg;edmund;s99687;6;1
serement;sairement;NOM;obj;masc;sg;edmund;s99711;3;1
serement;sairement;NOM;obj;masc;sg;edmund;s99769;6;1
serement;sairement;NOM;obj;masc;sg;elid;s103309;6;1
serement;sairement;NOM;obj;masc;sg;elid;s103454;3;1
serement;sairement;NOM;obj;masc;sg;elid;s103543;6;1
serement;sairement;NOM;obj;masc;sg;fablesA;s129643;4;1
serement;sairement;NOM;obj;masc;sg;fablesA;s131152;6;1
serement;sairement;NOM;obj;masc;sg;fablesB;s133548;2;1
serement;sairement;NOM;obj;masc;sg;fablesB;s133651;4;1
serement;sairement;NOM;obj;masc;sg;fablesB;s134567;2;1
serement;sairement;NOM;obj;masc;sg;fablesB;s134572;5;1
serement;sairement;NOM;obj;masc;sg;fablesB;s134579;6;1
serement;sairement;NOM;obj;masc;sg;fablesB;s134587;6;1
serement;sairement;NOM;obj;masc;sg;fablesB;s134698;5;1
serement;sairement;NOM;obj;masc;sg;fablesC;s136932;2;1
serement;sairement;NOM;obj;masc;sg;fablesC;s136937;5;1
serement;sairement;NOM;obj;masc;sg;fablesC;s136952;6;1
serement;sairement;NOM;obj;masc;sg;fablesE1;s139353;2;1
serement;sairement;NOM;obj;masc;sg;fablesE1;s139456;4;1
serement;sairement;NOM;obj;masc;sg;fablesE1;s140467;6;1
serement;sairement;NOM;obj;masc;sg;fablesE1;s140474;6;1
serement;sairement;NOM;obj;masc;sg;fablesE1;s140482;6;1
serement;sairement;NOM;obj;masc;sg;fablesE1;s140625;6;1
serement;sairement;NOM;obj;masc;sg;fablesK;s141844;6;1
serement;sairement;NOM;obj;masc;sg;fablesK;s141851;6;1
serement;sairement;NOM;obj;masc;sg;fablesL;s143921;2;1
serement;sairement;NOM;obj;masc;sg;fablesL;s144990;2;1
serement;sairement;NOM;obj;masc;sg;fablesL;s145002;6;1
serement;sairement;NOM;obj;masc;sg;fablesL;s145010;6;1
serement;sairement;NOM;obj;masc;sg;fablesY;s150694;2;1
serement;sairement;NOM;obj;masc;sg;fablesY;s150797;4;1
serement;sairement;NOM;obj;masc;sg;fablesZ;s151862;2;1
serement;sairement;NOM;obj;masc;sg;fablesZ;s151965;4;1
serement;sairement;NOM;obj;masc;sg;fetrom;s153294;5;1
serement;sairement;NOM;obj;masc;sg;jaco;s195683;1;1
serement;sairement;NOM;obj;masc;sg;joinv;s197730;2;1
serement;sairement;NOM;obj;masc;sg;joinv;s197731;3;1
serement;sairement;NOM;obj;masc;sg;joinv;s197816;3;1
serement;sairement;NOM;obj;masc;sg;joinv;s197816;6;1
serement;sairement;NOM;obj;masc;sg;jouf;s199847;5;1
serement;sairement;NOM;obj;masc;sg;lanvalH;s204411;2;1
serement;sairement;NOM;obj;masc;sg;lanvalS;s205565;5;1
serement;sairement;NOM;obj;masc;sg;lanvalS;s205688;1;1
serement;sairement;NOM;obj;masc;sg;mace;s214897;6;1
serement;sairement;NOM;obj;masc;sg;mace;s217255;2;1
serement;sairement;NOM;obj;masc;sg;mortartu;s247079;4;1
serement;sairement;NOM;obj;masc;sg;mortartu;s247601;0;1
serement;sairement;NOM;obj;masc;sg;papgreg2;s290207;3;1
serement;sairement;NOM;obj;masc;sg;papgreg2;s290208;1;1
serement;sairement;NOM;obj;masc;sg;psautier;s335327;4;1
serement;sairement;NOM;obj;masc;sg;reis;s342050;3;1
serement;sairement;NOM;obj;masc;sg;reis;s342584;8;1
serement;sairement;NOM;obj;masc;sg;reis;s342904;7;1
serement;sairement;NOM;obj;masc;sg;reis;s344108;1;1
serement;sairement;NOM;obj;masc;sg;reis;s344458;8;1
serement;sairement;NOM;obj;masc;sg;reis;s348421;0;1
serement;sairement;NOM;obj;masc;sg;roma;s360246;2;1
serement;sairement;NOM;obj;masc;sg;roma;s360252;5;1
serement;sairement;NOM;obj;masc;sg;roma;s360257;4;1
serement;sairement;NOM;obj;masc;sg;roma;s360272;2;1
serement;sairement;NOM;obj;masc;sg;romc;s363547;5;1
serement;sairement;NOM;obj;masc;sg;romc;s364390;4;1
serement;sairement;NOM;obj;masc;sg;romc;s364396;2;1
serement;sairement;NOM;obj;masc;sg;romc;s364399;3;1
serement;sairement;NOM;obj;masc;sg;romc;s364404;5;1
serement;sairement;NOM;obj;masc;sg;romc;s364428;2;1
serement;sairement;NOM;obj;masc;sg;romc;s364647;4;1
serement;sairement;NOM;obj;masc;sg;romd;s365974;5;1
serement;sairement;NOM;obj;masc;sg;romd;s365980;2;1
serement;sairement;NOM;obj;masc;sg;romd;s365986;5;1
serement;sairement;NOM;obj;masc;sg;romd;s365991;4;1
serement;sairement;NOM;obj;masc;sg;romd;s366007;2;1
serement;sairement;NOM;obj;masc;sg;romd;s366222;4;1
serement;sairement;NOM;obj;masc;sg;romi;s370203;4;1
serement;sairement;NOM;obj;masc;sg;romi;s370209;2;1
serement;sairement;NOM;obj;masc;sg;romi;s370215;5;1
serement;sairement;NOM;obj;masc;sg;romi;s370219;5;1
serement;sairement;NOM;obj;masc;sg;romi;s370224;4;1
serement;sairement;NOM;obj;masc;sg;romi;s370444;4;1
serement;sairement;NOM;obj;masc;sg;romi;s370488;6;1
serement;sairement;NOM;obj;masc;sg;romm;s374160;5;1
serement;sairement;NOM;obj;masc;sg;romm;s375002;4;1
serement;sairement;NOM;obj;masc;sg;romm;s375008;2;1
serement;sairement;NOM;obj;masc;sg;romm;s375011;3;1
serement;sairement;NOM;obj;masc;sg;romm;s375016;5;1
serement;sairement;NOM;obj;masc;sg;romm;s375025;5;1
serement;sairement;NOM;obj;masc;sg;romm;s375040;2;1
serement;sairement;NOM;obj;masc;sg;romm;s375259;4;1
serement;sairement;NOM;obj;masc;sg;rou1;s381248;1;1
serement;sairement;NOM;obj;masc;sg;rou3a;s382811;4;1
serement;sairement;NOM;obj;masc;sg;thebe;s403007;2;1
serement;sairement;NOM;obj;masc;sg;thebe;s403063;6;1
serement;sairement;NOM;obj;masc;sg;vergib;s414790;4;1
serement;sairement;NOM;obj;masc;sg;vergib;s414809;2;1
serement;sairement;NOM;obj;masc;sg;vergic;s415753;4;1
serement;sairement;NOM;obj;masc;sg;vergic;s415772;2;1
serement;sairement;NOM;obj;masc;sg;vergie;s416738;4;1
serement;sairement;NOM;obj;masc;sg;vergie;s416757;2;1
serement;sairement;NOM;obj;masc;sg;vergif;s417624;4;1
serement;sairement;NOM;obj;masc;sg;vergif;s417643;2;1
serement;sairement;NOM;obj;masc;sg;vergig;s418562;4;1
serement;sairement;NOM;obj;masc;sg;vergig;s418581;2;1
serement;sairement;NOM;obj;masc;sg;vergii;s420489;4;1
serement;sairement;NOM;obj;masc;sg;vergii;s420507;2;1
serement;sairement;NOM;obj;masc;sg;vergik;s421444;2;1
serement;sairement;NOM;obj;masc;sg;vergil;s422246;4;1
serement;sairement;NOM;obj;masc;sg;vergil;s422265;2;1
serement;sairement;NOM;obj;masc;sg;vergil;s422301;5;1
serement;sairement;NOM;obj;masc;sg;vilhar;s427140;3;1
serement;sairement;NOM;obj;masc;sg;vilhar;s427511;2;1
serement;sairement;NOM;obj;masc;sg;vilhar;s428218;8;1
serement;sairement;NOM;obj;masc;sg;vilhar;s428237;7;1
serement;sairement;NOM;obj;masc;sg;vilhar;s428487;5;1
serement;sairement;NOM;suj;masc;pl;vilhar;s428212;5;1
serement;sairement;NOM;suj;masc;sg;clef;s73174;2;1
serement;sairement;NOM;suj;masc;sg;clef;s73188;3;1
serement;sairement;NOM;suj;masc;sg;fablesE1;s140462;2;1
serement;sairement;NOM;suj;masc;sg;ren2;s353241;3;1
seremenz;sairement;NOM;obj;masc;pl;edmund;s99084;3;1
seremenz;sairement;NOM;obj;masc;pl;edmund;s99378;4;1
seremenz;sairement;NOM;obj;masc;pl;fetrom;s153921;3;1
seremenz;sairement;NOM;obj;masc;pl;loys;s213137;5;1
seremenz;sairement;NOM;obj;masc;pl;loys;s213344;0;1
seremenz;sairement;NOM;obj;masc;pl;plainte;s326012;6;1
seremenz;sairement;NOM;obj;masc;pl;roma;s360240;5;1
seremenz;sairement;NOM;obj;masc;pl;rou2;s381472;3;1
seremenz;sairement;NOM;obj;masc;pl;rou3a;s382843;3;1
seremenz;sairement;NOM;obj;masc;pl;rou3a;s382871;4;1
seremenz;sairement;NOM;obj;masc;pl;vilhar;s426859;3;1
seremenz;sairement;NOM;obj;masc;pl;vilhar;s427125;4;1
seremenz;sairement;NOM;obj;masc;pl;vilhar;s427126;5;1
seremenz;sairement;NOM;obj;masc;pl;vilhar;s427555;8;1
seremenz;sairement;NOM;obj;masc;pl;yvg;s434959;4;1
seremenz;sairement;NOM;obj;masc;pl;yvv;s438881;4;1
verai;verai;ADJ;obj;masc;sg;aiol;s7692;1;1
verai;verai;ADJ;obj;masc;sg;anth;s20260;1;1
verai;verai;ADJ;obj;masc;sg;barlaam;s31649;7;1
verai;verai;ADJ;obj;masc;sg;barlaam;s31834;2;1
verai;verai;ADJ;obj;masc;sg;barlaam;s31835;7;1
verai;verai;ADJ;obj;masc;sg;barlaam;s31960;5;1
verai;verai;ADJ;obj;masc;sg;barlaam;s32065;4;1
verai;verai;ADJ;obj;masc;sg;best;s44971;3;1
verai;verai;ADJ;obj;masc;sg;best;s45790;3;1
verai;verai;ADJ;obj;masc;sg;best;s45925;2;1
verai;verai;ADJ;obj;masc;sg;best;s46233;5;1
verai;verai;ADJ;obj;masc;sg;best;s46497;5;1
verai;verai;ADJ;obj;masc;sg;calex;s52090;4;1
verai;verai;ADJ;obj;masc;sg;calex;s52478;3;1
verai;verai;ADJ;obj;masc;sg;cordres;s88541;6;1
verai;verai;ADJ;obj;masc;sg;edmond;s97072;7;1
verai;verai;ADJ;obj;masc;sg;elie;s104645;7;1
verai;verai;ADJ;obj;masc;sg;elie;s104651;5;1
verai;verai;ADJ;obj;masc;sg;eustache;s111875;3;1
verai;verai;ADJ;obj;masc;sg;eustache;s113823;3;1
verai;verai;ADJ;obj;masc;sg;greg2;s166358;5;1
verai;verai;ADJ;obj;masc;sg;hue;s182401;6;1
verai;verai;ADJ;obj;masc;sg;jouf;s200137;6;1
verai;verai;ADJ;obj;masc;sg;malk;s219265;5;1
verai;verai;ADJ;obj;masc;sg;ndchar;s257799;5;1
verai;verai;ADJ;obj;masc;sg;ndchar;s259999;3;1
verai;verai;ADJ;obj;masc;sg;ndchar;s260352;5;1
verai;verai;ADJ;obj;masc;sg;nimd;s278265;7;1
verai;verai;ADJ;obj;masc;sg;queste;s338129;4;1
verai;verai;ADJ;obj;masc;sg;reis;s345852;1;1
verai;verai;ADJ;obj;masc;sg;rolandox;s358675;7;1
verai;verai;ADJ;obj;masc;sg;sully2;s396923;5;1
verai;verai;ADJ;obj;masc;sg;sully2;s396924;3;1
verai;verai;ADJ;suj;femi;sg;calex;s51397;1;1
verai;verai;ADJ;suj;femi;sg;marga;s222527;3;1
verai;verai;ADJ;suj;femi;sg;yzop;s442089;1;1
verai;verai;ADJ;suj;masc;pl;calen;s50206;4;1
verai;verai;ADJ;suj;masc;pl;chastoi;s59081;5;1
verai;verai;ADJ;suj;masc;pl;sully2;s400667;7;1
verai;verai;ADJ;suj;masc;pl;sully2;s400668;8;1
verai;verai;ADJ;suj;masc;sg;barlaam;s31841;6;1
verai;verai;ADJ;suj;masc;sg;best;s44884;4;1
verai;verai;ADJ;suj;masc;sg;best;s44927;4;1
verai;verai;ADJ;suj;masc;sg;best;s44942;5;1
verai;verai;ADJ;suj;masc;sg;best;s45613;4;1
verai;verai;ADJ;suj;masc;sg;best;s45950;4;1
verai;verai;ADJ;suj;masc;sg;best;s47727;1;1
verai;verai;ADJ;suj;masc;sg;calex;s51396;7;1
verai;verai;ADJ;suj;masc;sg;calex;s51397;3;1
verai;verai;ADJ;suj;masc;sg;calex;s51624;6;1
verai;verai;ADJ;suj;masc;sg;chastoi;s58940;5;1
verai;verai;ADJ;suj;masc;sg;jean;s196495;8;1
verai;verai;ADJ;suj;masc;sg;livre;s210799;2;1
verai;verai;ADJ;suj;masc;sg;marga;s222526;4;1
verai;verai;ADJ;suj;masc;sg;nicoa;s266668;2;1
verai;verai;ADJ;suj;masc;sg;romh;s369381;5;1
verai;verai;ADJ;suj;masc;sg;sergbO;s393666;8;1
verai;verai;VER;futu;1;sg;elie;s105957;7;1
verai;verai;VER;futu;3;sg;elie;s104069;6;1
verai;voir;ADJ;suj;masc;pl;amad;s11690;8;1
verai;voir;VER;futu;1;sg;cambrai;s54408;4;1
verai;voir;VER;futu;1;sg;elie;s104279;3;1
verai;voir;VER;futu;1;sg;rose;s379501;2;1
veraie;verai;ADJ;obj;femi;sg;abreja;s2699;2;1
veraie;verai;ADJ;obj;femi;sg;abreja;s2785;2;1
veraie;verai;ADJ;obj;femi;sg;aiol;s6134;3;1
veraie;verai;ADJ;obj;femi;sg;amad;s12218;1;1
veraie;verai;ADJ;obj;femi;sg;anth;s19081;1;1
veraie;verai;ADJ;obj;femi;sg;anth;s19408;5;1
veraie;verai;ADJ;obj;femi;sg;anth;s20516;1;1
veraie;verai;ADJ;obj;femi;sg;barlaam;s31582;9;1
veraie;verai;ADJ;obj;femi;sg;barlaam;s31623;7;1
veraie;verai;ADJ;obj;femi;sg;barlaam;s31638;9;1
veraie;verai;ADJ;obj;femi;sg;barlaam;s31676;9;1
veraie;verai;ADJ;obj;femi;sg;barlaam;s32252;6;1
veraie;verai;ADJ;obj;femi;sg;best;s44826;7;1
veraie;verai;ADJ;obj;femi;sg;best;s46500;3;1
veraie;verai;ADJ;obj;femi;sg;contre;s82911;2;1
veraie;verai;ADJ;obj;femi;sg;contre;s83011;2;1
veraie;verai;ADJ;obj;femi;sg;eustache;s112151;3;1
veraie;verai;ADJ;obj;femi;sg;evratC2;s118815;5;1
veraie;verai;ADJ;obj;femi;sg;gerv;s161947;2;1
veraie;verai;ADJ;obj;femi;sg;gerv;s162084;2;1
veraie;verai;ADJ;obj;femi;sg;gerv;s162598;2;1
veraie;verai;ADJ;obj;femi;sg;greg2;s166871;2;1
veraie;verai;ADJ;obj;femi;sg;greg2;s168842;5;1
veraie;verai;ADJ;obj;femi;sg;hista;s181489;3;1
veraie;verai;ADJ;obj;femi;sg;mous;s249003;3;1
veraie;verai;ADJ;obj;femi;sg;ndchar;s259580;6;1
veraie;verai;ADJ;obj;femi;sg;ndchar;s260811;5;1
veraie;verai;ADJ;obj;femi;sg;ndchar;s261574;4;1
veraie;verai;ADJ;obj;femi;sg;queste;s337795;2;1
veraie;verai;ADJ;obj;femi;sg;queste;s337981;5;1
veraie;verai;ADJ;obj;femi;sg;queste;s338120;6;1
veraie;verai;ADJ;obj;femi;sg;remi;s350578;4;1
veraie;verai;ADJ;obj;femi;sg;sully2;s397164;4;1
veraie;verai;ADJ;obj;femi;sg;sully2;s398643;8;1
veraie;verai;ADJ;obj;femi;sg;sully2;s398644;1;1
veraie;verai;ADJ;obj;femi;sg;sully2;s398724;9;1
veraie;verai;ADJ;obj;femi;sg;sully2;s398825;1;1
veraie;verai;ADJ;obj;femi;sg;sully2;s398849;2;1
veraie;verai;ADJ;obj;femi;sg;sully2;s398861;5;1
veraie;verai;ADJ;obj;femi;sg;sully2;s398880;8;1
veraie;verai;ADJ;obj;femi;sg;sully2;s399242;4;1
veraie;verai;ADJ;obj;femi;sg;sully2;s399372;9;1
veraie;verai;ADJ;obj;femi;sg;sully2;s399398;9;1
